완득이	4.0
스물아홉 생일, 1년 후 죽기로 결심했다	5.0
청소부 밥	5.0
말의 품격	5.0
예감은 틀리지 않는다	4.0
무소유	3.5
미생	5.0
코스모스	1.5
Me Before You	5.0
Harry Potter and the Cursed Child - Parts One and Two	5.0
창문 넘어 도망친 100세 노인 (큰글자판)	5.0
어느 날 내가 죽었습니다	4.0
어디선가 나를 찾는 전화벨이 울리고	5.0
모멘트	4.0
은밀하게 위대하게	4.0
안네의 일기	4.0
신과 함께 : 이승편	5.0
원미동 사람들	4.0
사랑손님과 어머니	3.0
화차	5.0
해리 포터와 비밀의 방	5.0
소설가 구보씨의 일일	4.0
그리고 아무도 없었다	3.0
종의 기원	2.0
뇌	3.0
빨간 머리 앤	4.0
이방인	3.5
식객	5.0
어린 왕자	3.5
어린 왕자	3.5
죽음에 관하여	5.0
셜록 홈즈 : 모리어티의 죽음	5.0
1Q84	3.0
메이즈 러너	4.0
나의 라임 오렌지나무	4.0
해리 포터와 불사조 기사단	5.0
구운몽	3.0
신과 함께 : 저승편	4.5
서울, 1964년 겨울	4.0
정의란 무엇인가	2.0
나무	5.0
오발탄	3.0
오페라의 유령	4.5
파라다이스	3.0
정글만리	2.5
80일간의 세계일주	5.0
해를 품은 달	2.5
죽은 왕녀를 위한 파반느	5.0
보통의 존재 	4.0
향수	2.5
목욕의 신	5.0
얼굴 빨개지는 아이	3.0
어린 왕자	4.0
난장이가 쏘아올린 작은 공	3.5
시간을 달리는 소녀	5.0
마션	4.0
완득이	3.5
창가의 토토	5.0
천사와 악마	4.5
남과 여 1	3.0
